,elder,asiatic,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number
2412,7145.0,598.0,28577.0,22030.0,5713.0,8021.0,1994.0
2413,10311.0,1137.0,44845.0,31920.0,8547.0,10633.0,3158.0
2414,2693.0,1633.0,9888.0,7710.0,1678.0,2718.0,728.0
2415,2057.0,183.0,9209.0,6492.0,2210.0,2596.0,680.0
2416,5260.0,866.0,27000.0,20056.0,5074.0,7168.0,1932.0
2417,2230.0,279.0,9991.0,7379.0,2175.0,2716.0,670.0
2418,37231.0,34361.0,164214.0,127404.0,28095.0,46559.0,12494.0
2419,544.0,26.0,2096.0,1590.0,364.0,517.0,152.0
2420,949.0,31.0,4530.0,3278.0,1203.0,1349.0,321.0
2421,1735.0,133.0,6740.0,5477.0,1209.0,1770.0,511.0
2422,1682.0,106.0,7427.0,4715.0,1745.0,2000.0,547.0
2423,3442.0,299.0,16633.0,12827.0,2641.0,4846.0,1195.0
2424,5443.0,383.0,27592.0,18550.0,5170.0,8636.0,2007.0
2425,1386.0,37.0,9676.0,6805.0,2696.0,2862.0,669.0
2426,14788.0,1857.0,59550.0,47893.0,11230.0,13442.0,4081.0
2427,2216.0,241.0,9460.0,6731.0,2205.0,2743.0,733.0
2428,3401.0,402.0,14497.0,10859.0,2416.0,3732.0,1019.0
2429,16533.0,2036.0,77216.0,54430.0,14134.0,21295.0,5227.0
2430,3439.0,423.0,19395.0,14259.0,4620.0,5477.0,1270.0
2431,1217.0,45.0,5275.0,3651.0,1121.0,1847.0,458.0
2432,1997.0,478.0,9937.0,7329.0,1891.0,2608.0,762.0
2433,926.0,34.0,4008.0,2878.0,913.0,1140.0,298.0
2434,379.0,10.0,1766.0,1188.0,437.0,474.0,130.0
2435,5123.0,3292.0,27268.0,22493.0,3957.0,6293.0,1996.0
2436,3975.0,287.0,17795.0,13256.0,3374.0,5162.0,1188.0
2437,1776.0,35.0,7496.0,5878.0,1605.0,2032.0,504.0
2438,1472.0,62.0,5407.0,3785.0,1324.0,1569.0,424.0
2439,1533.0,64.0,7970.0,5979.0,1671.0,2580.0,606.0
2440,2225.0,114.0,11724.0,8752.0,2106.0,3409.0,833.0
2441,1191.0,55.0,5678.0,4079.0,1414.0,1604.0,381.0
2442,548.0,34.0,2511.0,1785.0,525.0,679.0,174.0
2443,8824.0,12089.0,36831.0,29330.0,6602.0,10467.0,2894.0
2444,535.0,18.0,1749.0,1258.0,394.0,526.0,143.0
2445,8358.0,1110.0,41884.0,28130.0,8006.0,12957.0,2878.0
2446,608.0,34.0,2613.0,2032.0,603.0,742.0,183.0
2447,2245.0,545.0,13721.0,11372.0,2137.0,3449.0,864.0
2448,1548.0,57.0,7974.0,5789.0,1520.0,2557.0,600.0
2449,2445.0,66.0,11067.0,7592.0,2765.0,3036.0,724.0
2450,2075.0,157.0,8129.0,6435.0,1032.0,1755.0,513.0
2451,3665.0,413.0,19782.0,14448.0,3881.0,5397.0,1386.0
2452,2336.0,588.0,9545.0,8070.0,1289.0,2228.0,672.0
2453,2275.0,385.0,8271.0,6106.0,1637.0,2338.0,652.0
2454,8053.0,1739.0,45063.0,35877.0,7748.0,12577.0,3179.0
2455,10796.0,26208.0,48712.0,39107.0,6835.0,13257.0,3733.0
2456,2217.0,100.0,11486.0,8326.0,2794.0,3291.0,810.0
2457,4334.0,5864.0,22156.0,15872.0,4022.0,6143.0,1732.0
2458,12259.0,14583.0,60607.0,49380.0,8901.0,14149.0,3478.0
2459,528.0,18.0,2322.0,1763.0,371.0,610.0,181.0
2460,1602.0,78.0,5604.0,3958.0,1089.0,1400.0,398.0
2461,5633.0,232.0,25250.0,16930.0,6108.0,7251.0,1820.0
2462,2242.0,217.0,9258.0,6887.0,1956.0,2317.0,659.0
2463,17334.0,2411.0,58900.0,42018.0,10982.0,15620.0,4540.0
2464,1572.0,353.0,8244.0,6215.0,1441.0,2237.0,604.0
2465,8403.0,625.0,31720.0,24444.0,6134.0,8456.0,2171.0
2466,2128.0,222.0,10519.0,7838.0,1899.0,2382.0,688.0
2467,43858.0,13608.0,235337.0,186829.0,41587.0,62470.0,16187.0
2468,1824.0,273.0,8052.0,5961.0,1253.0,1950.0,497.0
2469,16690.0,7428.0,85818.0,63513.0,15514.0,20169.0,5759.0
2470,8229.0,3365.0,33378.0,25064.0,7712.0,9747.0,2667.0
2471,14170.0,2398.0,68964.0,53397.0,11833.0,18934.0,4963.0
2472,1913.0,60.0,6243.0,4779.0,1239.0,1810.0,540.0
2473,3289.0,149.0,23826.0,18450.0,3417.0,8406.0,1938.0
2474,1410.0,113.0,6032.0,4190.0,1480.0,1707.0,396.0
2475,1387.0,357.0,6484.0,4795.0,1121.0,1926.0,537.0
2476,3289.0,480.0,21850.0,17980.0,3218.0,5718.0,1526.0
2477,218.0,11.0,915.0,719.0,162.0,246.0,66.0
2478,50844.0,90912.0,337286.0,272867.0,45111.0,84176.0,23438.0
2479,5723.0,315.0,27678.0,19760.0,5543.0,7504.0,1802.0
2480,516.0,48.0,2845.0,2170.0,453.0,713.0,184.0
2481,1931.0,71.0,9793.0,6662.0,2355.0,2742.0,645.0
2482,874.0,37.0,3148.0,2152.0,701.0,1080.0,264.0
2483,677.0,31.0,2733.0,2048.0,521.0,897.0,222.0
2484,8205.0,10354.0,42062.0,33591.0,8780.0,11462.0,3070.0
2485,4074.0,208.0,16752.0,11483.0,3103.0,4105.0,1116.0
2486,7221.0,561.0,31416.0,21605.0,7008.0,8840.0,2195.0
2487,12276.0,7912.0,73749.0,57204.0,11361.0,22156.0,4928.0
2488,11757.0,1702.0,55859.0,40698.0,10725.0,13512.0,3837.0
2489,4359.0,336.0,21791.0,16960.0,4271.0,6153.0,1575.0
2490,1350.0,80.0,6229.0,5131.0,1061.0,1629.0,401.0
2491,29306.0,3444.0,68684.0,45310.0,13144.0,18954.0,6034.0
2492,1210.0,57.0,5704.0,4182.0,1350.0,1576.0,392.0
2493,3227.0,331.0,13349.0,9200.0,2457.0,3456.0,924.0
2494,2433.0,182.0,11820.0,8627.0,2947.0,3437.0,899.0
2495,1231.0,137.0,5233.0,4234.0,747.0,1325.0,386.0
2496,1884.0,53.0,9113.0,7082.0,2074.0,2599.0,617.0
2497,1802.0,121.0,7839.0,6378.0,1278.0,1889.0,537.0
2498,1371.0,124.0,6769.0,4648.0,1331.0,2005.0,508.0
2499,577.0,63.0,2151.0,1527.0,441.0,609.0,161.0
2500,3902.0,257.0,17626.0,12684.0,3587.0,4770.0,1264.0
2501,1423.0,105.0,6015.0,4180.0,1192.0,1469.0,406.0
2502,3968.0,224.0,14744.0,10302.0,3936.0,5098.0,1355.0
2503,2114.0,80.0,6048.0,4398.0,1400.0,1778.0,509.0
2504,666.0,52.0,3689.0,2761.0,779.0,1205.0,291.0
2505,2908.0,131.0,13528.0,10138.0,2690.0,3477.0,924.0
2506,484.0,64.0,3739.0,2846.0,723.0,1099.0,285.0
2507,2641.0,532.0,12731.0,11018.0,1914.0,2699.0,838.0
2508,2919.0,733.0,20561.0,15595.0,3631.0,4670.0,1094.0
2509,2322.0,170.0,13265.0,9776.0,3111.0,3999.0,1013.0
2510,938.0,39.0,2660.0,1836.0,661.0,816.0,229.0
2511,734.0,80.0,3234.0,2516.0,476.0,728.0,215.0
